1,2026,235,1112,0,911.6635,180.9972,-80.28274,42.93844,33.7466,-3381.567,2068.518,0,0,30.46854,30.50982,63.66388,63.36674,0,32.19076,44.20018,504.4484
1,2026,235,1113,0,1037.599,207.8152,-80.06728,49.41644,33.82253,-1357.765,2312.023,0,0,30.823,30.82901,62.45284,62.25035,0,32.18777,45.59118,504.4357
1,2026,235,1114,0,1068.442,213.8292,-79.74107,44.93784,33.83533,-2990.393,2387.471,0,0,30.85762,30.83915,61.61955,61.4327,0,32.04343,44.38716,504.4735
1,2026,235,1115,0,974.4638,195.2885,-75.81699,52.44738,33.9454,-5274.019,2196.046,0,0,30.44274,30.39898,64.18948,63.99549,0,31.97203,45.98997,504.4509
1,2026,235,1116,0,769.9157,150.9762,-77.60051,40.65362,33.98215,-2869.117,1644.073,0,0,30.57907,30.57081,62.37347,62.16465,0,32.14283,43.47869,504.4163
1,2026,235,1117,0,625.2985,118.9808,-77.43369,27.84918,33.79333,-189.0064,1670.166,0,0,30.43722,30.4654,63.77421,63.57051,0,32.17068,40.81094,504.3848
1,2026,235,1118,0,599.2737,110.1349,-77.27555,30.32388,33.67369,-484.199,1321.719,0,0,30.34423,30.36669,64.1734,64.01009,0,32.06747,41.05638,504.353
1,2026,235,1119,0,813.2617,157.5965,-72.95782,37.85576,33.59396,-1680.394,2063.658,0,0,30.13434,30.14623,65.36452,65.17436,0,32.09494,42.75722,504.3163
1,2026,235,1120,0,1075.819,216.586,-73.28909,46.76747,33.67628,469.4803,2405.384,0,0,30.41994,30.42472,64.48505,64.3166,0,32.16512,44.70556,504.3051
1,2026,235,1121,0,1067.275,214.7655,-75.63853,48.39421,33.73729,530.6154,2376.068,0,0,30.53913,30.53059,63.33022,63.07079,0,32.13863,45.09499,504.2551
1,2026,235,1122,0,1057.828,213.0822,-76.45174,53.1934,33.88421,572.6996,2351.476,0,0,30.55833,30.57678,64.36196,63.97553,0,32.18264,45.909,504.277
1,2026,235,1123,0,1049.331,211.1451,-78.94915,46.04325,33.93536,2324.928,2337.932,0,0,30.948,30.94931,62.60871,62.28843,0,32.32536,44.94546,504.3278
1,2026,235,1124,0,1063.105,212.9692,-80.58695,45.72803,33.90359,-3259.511,2378.927,0,0,31.07989,31.08553,61.22977,61.09238,0,32.42083,44.769,504.3274
1,2026,235,1125,0,987.3926,195.3102,-79.91888,47.09739,33.85838,-1483.348,2217.473,0,0,30.86619,30.80064,62.2782,62.36238,0,32.47604,44.67118,504.3286
1,2026,235,1126,0,1086.576,218.2587,-76.92539,50.25956,33.90228,-3162.97,2463.613,0,0,30.63461,30.63566,62.74498,62.69825,0,32.46026,45.215,504.2956
1,2026,235,1127,0,1113.623,223.8543,-73.22379,51.14714,33.94678,-1225.45,2484.805,0,0,30.56269,30.58163,63.13226,63.02018,0,32.44611,45.80888,504.3098
1,2026,235,1128,0,1118.051,225.3156,-70.5108,56.56689,34.05989,-1200.594,2491.309,0,0,30.80901,30.80738,62.48453,62.24758,0,32.52348,47.17159,504.2827
1,2026,235,1129,0,1105.297,223.1302,-73.99448,49.31005,34.14774,-3293.06,2459.624,0,0,31.22863,31.19812,60.33279,60.11898,0,32.68804,45.8494,504.2593
1,2026,235,1130,0,1080.772,216.4944,-76.11062,53.68549,34.14622,-3205.922,2406.998,0,0,31.01909,30.96045,61.33763,61.3772,0,32.72418,46.62347,504.2928
1,2026,235,1131,0,1053.12,211.0745,-79.27141,52.31039,34.20752,-1304.215,2345.528,0,0,31.11222,31.0365,61.24628,61.16478,0,32.81486,46.3231,504.282
1,2026,235,1132,0,1040.219,207.4562,-81.74004,48.23241,34.20968,-3277.946,2325.369,0,0,31.38796,31.29894,60.56113,60.62437,0,32.78916,45.39965,504.2394
